nombre,direccion,latitud,longitud,codigo_postal,types,rating,user_ratings_total
Restaurante Oriental Victoria,"Calle de la Alianza, 28, Madrid",40.3574653,-3.685754599999999,28041,"meal_delivery, restaurant, food, point_of_interest, establishment",4.2,1098.0
Bar 1+,"Calle Padre José María, 4, Madrid",40.36678469999999,-3.698850499999999,28041,"bar, restaurant, food, point_of_interest, establishment",4.4,10.0
Bar Casa Antonio,"Calle Coníferas, 7, Madrid",40.3672826,-3.6951672,28041,"bar, restaurant, food, point_of_interest, establishment",4.6,117.0
Restaurante Rincón de Andalucia,"Calle del Alerce, Madrid",40.36860479999999,-3.695414699999999,28041,"bar, restaurant, food, point_of_interest, establishment",4.2,196.0
La Cabaña,"Calle Graena, Madrid",40.3695419,-3.6991238,28041,"restaurant, food, point_of_interest, establishment",,
L@ Exquinita Bar,"Calle Santa María Reina, 2, Madrid",40.3705068,-3.6966242,28041,"bar, restaurant, food, point_of_interest, establishment",3.6,59.0
Del Cibao Bar & Restaurante,"Calle Albaicín, 3, Madrid",40.3685505,-3.702124299999999,28041,"bar, restaurant, food, point_of_interest, establishment",4.2,25.0
La Ramona - Madrid Sur,"Avenida de los Poblados, 189, Madrid",40.37100739999999,-3.695788399999999,28041,"restaurant, food, point_of_interest, establishment",3.9,150.0
KFC,"Avenida de los Poblados, 13, Madrid",40.37107089999999,-3.695937500000001,28041,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",4.7,3465.0
Reyna Istanbul Usera,"Avenida de los Poblados, 187, Madrid",40.3710162,-3.695693800000001,28041,"restaurant, food, point_of_interest, establishment",4.0,50.0
Wok 4 You II,"Avenida de los Poblados, 189, Madrid",40.3710254,-3.6956525,28041,"restaurant, food, point_of_interest, establishment",3.8,870.0
Reina Istanbul,"Avenida de los Poblados, 13A, Madrid",40.37101779999999,-3.6955429,28041,"restaurant, food, point_of_interest, establishment",4.0,39.0
Taco Bell,"Avenida de los Poblados, 189, Madrid",40.3710218,-3.695165299999999,28041,"restaurant, food, point_of_interest, establishment",3.4,374.0
Restaurante LUNA,"Avenida de los Rosales, 16, Madrid",40.3673741,-3.692091699999999,28041,"restaurant, food, point_of_interest, establishment",4.6,21.0
SIDRERIA PRESTA,"Avenida de los Rosales, 16, Madrid",40.367438,-3.6919222,28041,"restaurant, food, point_of_interest, establishment",3.6,238.0
Pizzería Carlos,"Avenida de los Rosales, 16, Madrid",40.3674898,-3.6917181,28041,"meal_delivery, restaurant, food, point_of_interest, establishment",4.3,729.0
Rico Caliente Kebab (Halal),"Avenida de San Fermín, 4, Madrid",40.3710992,-3.6936548,28041,"bar, restaurant, food, point_of_interest, establishment",3.3,198.0
Restaurante Asiático,"Calle de Antequera, 2, Madrid",40.3701212,-3.6922471,28041,"restaurant, food, point_of_interest, establishment",3.5,133.0
The Blue Velvet Lounge Bar,"Calle de la Corte de Faraón, 24, Madrid",40.3619983,-3.6999273,28041,"night_club, liquor_store, bar, restaurant, store, food, point_of_interest, establishment",4.8,247.0
Restaurante Lola Chilling,"Calle de la Corte de Faraón, 4, Madrid",40.3616063,-3.6985488,28041,"cafe, restaurant, store, food, point_of_interest, establishment",4.4,151.0
RESTAURANTE La Bodega de Cote,"Calle la Canción del Olvido, 2, Madrid",40.3612621,-3.698411700000001,28041,"restaurant, food, point_of_interest, establishment",4.3,1464.0
Khyber Doner Kebap,"Calle de la Corte de Faraón, 7, Madrid",40.3614372,-3.6958533,28041,"restaurant, food, point_of_interest, establishment",4.5,146.0
pyck&pockrestaurante,"Calle del Simca, 18A, Madrid",40.36626459999999,-3.7057676,28041,"restaurant, food, point_of_interest, establishment",4.9,16.0
Senator Barajas Hotel,"Calle del Galeón, 27, Madrid",40.45877949999999,-3.582505099999999,28042,"lodging, restaurant, food, point_of_interest, establishment",3.8,4910.0
Barajas Doner Kebab Halal,"Avenida General, 29, Madrid",40.472134,-3.5788256,28042,"restaurant, food, point_of_interest, establishment",3.4,492.0
Pizzería Sienna,"Avenida de Cantabria, 39, Madrid",40.45756859999999,-3.5858245,28042,"restaurant, food, point_of_interest, establishment",4.3,1059.0
La Caña de Gonzalo,"Avenida de Logroño, 205, Madrid",40.4619922,-3.590670200000001,28042,"bar, restaurant, food, point_of_interest, establishment",4.2,2112.0
Burger King,"Avenida de Logroño, 337, Barajas",40.47327540000001,-3.5821922,28042,"meal_takeaway, restaurant, food, point_of_interest, establishment",3.7,2743.0
Restaurante Madrid,"Calle Bureta, 7, Madrid",40.4649497,-3.586793499999999,28042,"bar, restaurant, food, point_of_interest, establishment",4.3,2067.0
La Torino,"Plaza Mayor de Barajas, 4, Madrid",40.47369539999999,-3.578274499999999,28042,"restaurant, food, point_of_interest, establishment",4.2,2255.0
Restaurante Egun-On,"Paseo del Zurrón, 31, Madrid",40.4696965,-3.5861142,28042,"restaurant, food, point_of_interest, establishment",4.6,1445.0
La Botica,"Calle de la Botica, 7, Madrid",40.473132,-3.5785701,28042,"cafe, meal_delivery, meal_takeaway, bar, restaurant, food, point_of_interest, store, establishment",4.5,152.0
World's Food,"Aeropuerto Madrid Barajas Terminal 1 Pl. 1 - C39, Barajas",40.46534819999999,-3.5696382,28042,"cafe, restaurant, food, point_of_interest, store, establishment",2.5,158.0
Starbucks Coffee,"Aeropuerto Madrid-Barajas. Terminal 1,Planta 1.Puertas Embarque B26-B29, Madrid",40.4636958,-3.570376,28042,"cafe, restaurant, food, point_of_interest, store, establishment",3.7,1555.0
100 Montaditos,"Plaza Mayor de Barajas, 10, Madrid",40.4739799,-3.5779333,28042,"bar, restaurant, food, point_of_interest, establishment",3.7,1263.0
Lizarran Barajas,"Plaza Mayor de Barajas, 10, Madrid",40.4741051,-3.5777442,28042,"restaurant, bar, food, point_of_interest, establishment",3.5,1030.0
McDonald's,"Avenida de Logroño, 303, Madrid",40.4690385,-3.5819897,28042,"restaurant, food, point_of_interest, establishment",3.7,2974.0
Vermutería 101,"Avenida de Logroño, 124, Madrid",40.47196,-3.581539999999999,28042,"bar, restaurant, food, point_of_interest, establishment",3.9,779.0
La Viña de Nerea,"Avenida de Logroño, 128, Madrid",40.4723181,-3.5815756,28042,"bar, restaurant, food, point_of_interest, establishment",4.2,535.0
Restaurante La Consentida,"Avenida de Logroño, 323, Madrid",40.47228159999999,-3.582044599999999,28042,"bar, restaurant, food, point_of_interest, establishment",3.7,1333.0
Restaurante El Liberal Bar de Diario,"Paseo del Zurrón, 7, Madrid",40.46968140000001,-3.587447799999999,28042,"bar, restaurant, food, point_of_interest, establishment",4.1,1185.0
Raza 7,"Calle del Galeón, 27, Madrid",40.4587627,-3.582495199999999,28042,"restaurant, food, point_of_interest, establishment",4.3,242.0
Restaurante L'Incontro,"Avenida de Cantabria, 39, Madrid",40.4576496,-3.5853997,28042,"restaurant, food, point_of_interest, establishment",3.9,988.0
Sushi & Buey,"Avenida de Logroño, 112, Madrid",40.4702534,-3.5812681,28042,"restaurant, food, point_of_interest, establishment",4.1,713.0
La Abu Parrilla Argentina,"Calle Canal de Suez, 49, Madrid",40.4745737,-3.5788007,28042,"restaurant, food, point_of_interest, establishment",4.6,1523.0
Babel Terraza Restaurante,"Calle Bahía de Gando, 1, Madrid",40.4653816,-3.5926678,28042,"restaurant, meal_delivery, bar, food, point_of_interest, establishment",4.1,2115.0
Restaurante Martes 13,"Avenida de Logroño, 138, Madrid",40.4729526,-3.5817253,28042,"restaurant, food, point_of_interest, establishment",4.3,1226.0
Telepizza Barajas - Comida a Domicilio,"Calle Canal de Suez esquina, Calle Urano, 5, Madrid",40.4727705,-3.57957,28042,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",3.2,567.0
Restaurante Los Galeones,"Calle de Tauro, 8, Madrid",40.45003119999999,-3.5722,28042,"restaurant, liquor_store, bakery, bar, food, point_of_interest, store, establishment",3.9,1194.0
Restaurante Os Ferreiros,"Calle de Boiro, 45, Madrid",40.4656779,-3.5871323,28042,"bar, restaurant, food, point_of_interest, establishment",4.4,1561.0
Asadores de Pollo Casa Galván,"Calle de la Botica, 1, Madrid",40.47350240000001,-3.5783028,28042,"meal_takeaway, restaurant, food, point_of_interest, establishment",4.5,760.0
BARETO-T2,"Terminal T2 Salidas, Madrid",40.4674407,-3.5704723,28042,"bar, restaurant, food, point_of_interest, establishment",3.8,27.0
Cafe pans,"2. Departures. Exterior area, Aeropuerto Barajas, Terminal 2, Madrid",40.4684796,-3.5702282,28042,"meal_takeaway, restaurant, food, point_of_interest, establishment",3.6,221.0
Enrique Tomás,"Lado Tierra, Aeropuerto Madrid Barajas T2 Av. de la Hispanidad, s/n, Salidas, Exterior, P2, Local 52110, Madrid",40.4683802,-3.5700217,28042,"storage, grocery_or_supermarket, bar, restaurant, food, point_of_interest, store, establishment",4.8,154.0
Le COQ,"Zona Pública, Aeropuerto Madrid, T2, Planta 2. Salidas, Madrid",40.4687609,-3.5693231,28042,"restaurant, food, point_of_interest, establishment",3.7,3.0
Streat-T2,"Zona de embarque D, Aeropuerto Madrid-Barajas, T2,Planta 1. Salidas, Madrid",40.468731,-3.573272999999999,28042,"restaurant, food, point_of_interest, establishment",1.5,17.0
Rodilla,"Aeropuerto Adolfo Suárez Madrid Barajas, Aeropuerto Barajas, Terminal 2, Barajas",40.4693769,-3.569407,28042,"restaurant, meal_delivery, cafe, meal_takeaway, food, point_of_interest, store, establishment",3.5,810.0
CHIA,"Zona de embarque C, Aeropuerto Madrid-Barajas, T3, Planta 1. Salidas, Madrid",40.470267,-3.570114,28042,"restaurant, food, point_of_interest, establishment",3.0,27.0
Burger King T4,"Adolfo Suárez Madrid–Barajas Airport, Avenida de la Hispanidad, Terminal 4, Llegadas, Madrid",40.46498139999999,-3.5698404,28042,"meal_takeaway, restaurant, food, point_of_interest, establishment",4.6,593.0
Burger King,"Aeropuerto Adolfo Suárez Madrid-Barajas, Avenida de la Hispanidad, s/n, Terminal 3, Madrid",40.4718706,-3.5709884,28042,"meal_takeaway, restaurant, food, point_of_interest, establishment",3.7,124.0
Las Muns,"Aeropuerto Adolfo Suárez Madrid-Barajas, Avenida de la Hispanidad, Terminal 1, Barajas",40.4636958,-3.570376,28042,"restaurant, food, point_of_interest, establishment",,
Burger King - T1 - Salidas,"Puertas Embarque, Aeropuerto de Madrid Terminal 1 Planta 1. Salidas, B18-B20, Madrid",40.4636958,-3.570376,28042,"meal_takeaway, restaurant, food, point_of_interest, establishment",2.3,162.0
Burger King - T1 - Zona embarque,"AEROPUERTO MADRID-BARAJAS. TERMINAL 1. PLANTA 1, DOORS B18 B20, Madrid",40.4636958,-3.570376,28042,"meal_takeaway, restaurant, food, point_of_interest, establishment",3.2,1550.0
FLAX&KALE-T1,"Terminal T1 Salidas, Madrid",40.4635302,-3.5710657,28042,"restaurant, food, point_of_interest, establishment",3.0,10.0
La Barra de la Bientirada,"Zona de embarque B, Aeropuerto de Madrid-Barajas, T1, Planta 1. Salidas, Madrid",40.4631522,-3.5711566,28042,"restaurant, food, point_of_interest, establishment",1.9,81.0
Burger King - Aeropuerto T1 Zona Tierra,"Zona de embarque C, Aeropuerto de Madrid, t2 Planta 1. Salidas, Madrid",40.4631522,-3.5711566,28042,"meal_takeaway, restaurant, food, point_of_interest, establishment",3.3,141.0
Restaurante Jumbo,"Calle de Gonzalo de Céspedes, 20, Madrid",40.4708159,-3.5793371,28042,"restaurant, food, point_of_interest, establishment",4.7,4402.0
Bar Julian,"Calle Camarillas, 2, Madrid",40.4730858,-3.5773087,28042,"bar, restaurant, food, point_of_interest, establishment",4.6,137.0
Urban Bistro,"Avenida General, 43b, Madrid",40.47100029999999,-3.5798852,28042,"restaurant, food, point_of_interest, establishment",4.3,96.0
Nepali Kathmandu Tandoori House,"Calle de los Feriantes, 1, Madrid",40.4704093,-3.580372399999999,28042,"restaurant, food, point_of_interest, establishment",4.8,375.0
Cherbourgo,"Plaza Mayor de Barajas, 15, Madrid",40.4738323,-3.5770864,28042,"cafe, bar, restaurant, food, point_of_interest, establishment",3.6,121.0
Warmi Nikkei,"Avenida General, 47, Madrid",40.4705106,-3.5803886,28042,"restaurant, food, point_of_interest, establishment",,
Chutoro Madrid,"Avenida General, 47, Madrid",40.4704871,-3.580408199999999,28042,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",4.6,724.0
Bar Urano Marisqueria,"Calle Urano, 2, Madrid",40.47260429999999,-3.5788426,28042,"bar, liquor_store, store, restaurant, food, point_of_interest, establishment",4.4,128.0
Bar Galicia,"Avenida General, 16, Madrid",40.4723195,-3.579132399999999,28042,"restaurant, food, point_of_interest, establishment",4.3,73.0
IBIS KITCHEN,"Avenida General, 49, Madrid",40.4698155,-3.5807669,28042,"restaurant, food, point_of_interest, establishment",4.0,6.0
Bar Sena,"Avenida de Logroño, 104, Madrid",40.4692108,-3.5809929,28042,"bar, restaurant, food, point_of_interest, establishment",4.4,401.0
La General,"Calle del Planeta, 3, Madrid",40.4706386,-3.5806837,28042,"restaurant, cafe, bar, store, food, point_of_interest, establishment",4.6,2506.0
Rodilla,"Avenida General, 36, Madrid",40.4698849,-3.5810174,28042,"restaurant, cafe, meal_takeaway, meal_delivery, store, food, point_of_interest, establishment",4.3,99.0
La Capri de barajas Bar Restaurante,"Plaza Mayor de Barajas, 13, Madrid",40.4740822,-3.5773712,28042,"bar, restaurant, food, point_of_interest, establishment",4.2,2011.0
RESTAURANTE BAR CAFETERIA BARAJAS J´L,"Plaza del Jubilado, 2, Madrid",40.4745284,-3.5767921,28042,"bar, restaurant, food, point_of_interest, establishment",4.6,160.0
El Tío Napoletano,"Calle Canal de Suez, 12, Madrid",40.47171929999999,-3.5803005,28042,"restaurant, food, point_of_interest, establishment",4.9,8.0
Hostal Cafetería Restaurante El Príncipe,"Calle Acuario, 8, Madrid",40.473848,-3.5780471,28042,"restaurant, cafe, store, food, point_of_interest, establishment",4.0,831.0
Restaurante La Misión,"Calle de José Silva, 22, Madrid",40.454555,-3.6593771,28043,"restaurant, bar, food, point_of_interest, establishment",4.3,1973.0
Lateral,"Calle de Arturo Soria, 126-128, Madrid",40.45030310000001,-3.6506048,28043,"restaurant, food, point_of_interest, establishment",4.2,6072.0
El Bund Restaurante,"Calle de Arturo Baldasano, 22, Madrid",40.4567187,-3.6584585,28043,"restaurant, food, point_of_interest, establishment",4.3,2000.0
Thai Arturo Soria - Restaurants,"Calle de Arturo Soria, 205, Madrid",40.4600549,-3.661853,28043,"restaurant, food, point_of_interest, establishment",4.4,3644.0
Cafetería Restaurante Plaza 22,"Calle Belianes, 22, Madrid",40.4701812,-3.6455423,28043,"restaurant, food, point_of_interest, establishment",4.0,220.0
Ribs,"Calle de Gregorio Benítez, 4, Madrid",40.4495707,-3.649784,28043,"restaurant, food, point_of_interest, establishment",4.6,4957.0
Beef Place Restaurante,"Calle de Matías Turrión, 4, Madrid",40.4589867,-3.6583364,28043,"restaurant, food, point_of_interest, establishment",4.0,1351.0
Restaurante La Veguita,"Calle del Pinar del Rey, 14, Madrid",40.47029610000001,-3.6531696,28043,"restaurant, food, point_of_interest, establishment",4.0,287.0
Minotauro Restaurante Taberna,"Calle de Silvano, 92, Madrid",40.4625765,-3.636899799999999,28043,"restaurant, bar, food, point_of_interest, establishment",4.1,2210.0
Restaurante Indio Bollywood Tadka,"Calle del Eucalipto, 1, Local 3 Posterior, Madrid",40.4536067,-3.6647033,28043,"meal_takeaway, restaurant, food, point_of_interest, establishment",4.4,645.0
La Gran Pulpería,"Avenida de Machupichu, 14, Madrid",40.4571108,-3.6241156,28043,"bar, restaurant, food, point_of_interest, establishment",4.3,12233.0
Madre Mía,"Calle del Mar de Aral, 16, Madrid",40.4743861,-3.6428724,28043,"meal_delivery, restaurant, food, point_of_interest, establishment",4.1,338.0
Restaurante Asador Pepito's,"Calle de Arturo Soria, 247, Madrid",40.4661751,-3.6660942,28043,"restaurant, food, point_of_interest, establishment",3.9,738.0
100 Montaditos,"C.C. Dreams Palacio de Hielo, Calle de Silvano, 77, Madrid",40.46315929999999,-3.6365052,28043,"bar, restaurant, food, point_of_interest, establishment",3.3,272.0
Club de Tenis Chamartin,"Calle de Federico Salmón, 4, Madrid",40.4608375,-3.6674007,28043,"physiotherapist, spa, health, restaurant, food, point_of_interest, establishment",4.3,142.0
El Pitaco,"Avenida de Badajoz, 25, Madrid",40.4438705,-3.649944,28043,"restaurant, food, point_of_interest, establishment",4.7,724.0
Restaurante Samm,"Calle Carlos Caamaño, 3, Madrid",40.4641899,-3.669989599999999,28043,"restaurant, food, point_of_interest, establishment",4.3,2001.0
Restaurante La Barca en Hortaleza,"Avenida de Barranquilla, 2, Madrid",40.4752632,-3.639166699999999,28043,"bar, restaurant, food, point_of_interest, establishment",4.2,1176.0
SELECTIA C.B.,"Calle de las Pedroñeras, 14, Madrid",40.4654475,-3.630293,28043,"store, restaurant, food, point_of_interest, establishment",4.7,120.0
Pescadería Cayetano,"Plaza Castañares, 1, Madrid",40.4505968,-3.6582006,28043,"store, restaurant, food, point_of_interest, establishment",4.8,105.0
Los Quesos de L'Amélie,"Calle Torrecilla del Puerto, 5, Madrid",40.45111579999999,-3.6496667,28043,"grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",4.5,816.0
Restaurante La Vegana de Madrid,"Calle del Moscatelar, 1, J, Madrid",40.4573345,-3.6514393,28043,"restaurant, bar, food, point_of_interest, establishment",4.1,2351.0
